,date,score
0,2020-06-05,1.3877551020408163
1,2020-06-06,1.0
2,2020-06-07,1.0
3,2020-06-08,1.3877551020408163
4,2020-06-09,1.3877551020408163
5,2020-06-10,1.0
6,2020-06-11,1.5
7,2020-06-12,1.0
8,2020-06-13,1.5
9,2020-06-14,1.3877551020408163
10,2020-06-15,1.5
11,2020-06-16,1.6666666666666667
12,2020-06-17,1.6666666666666667
13,2020-06-18,1.5
14,2020-06-19,1.5
15,2020-06-20,2.0
16,2020-06-21,2.0
17,2020-06-22,2.5
18,2020-06-23,2.0
19,2020-06-24,2.0
20,2020-06-25,2.25
21,2020-06-26,3.0
22,2020-06-27,2.0
23,2020-06-28,3.0
24,2020-06-29,2.0
25,2020-06-30,1.3877551020408163
26,2020-07-01,1.0
27,2020-07-02,3.0
28,2020-07-03,1.3877551020408163
29,2020-07-04,1.3877551020408163
