,created_at,text,id,user_id,user_loc,user_followers,user_lang,user_time_zone,retweet_count,fav_count
43,Sun May 31 23:59:55 +0000 2020,Joe Biden probably thinks hes at golden coral. https://t.co/JKaU4YjCWz,1267244449895084032,1197307603451121664,,3,,,0,0
44,Sun May 31 23:59:55 +0000 2020,RT @washingtonpost: Opinion: Joe Biden had it right from the start. It’s a battle for the soul of the nation. https://t.co/JSD5o14HqT,1267244449039515651,26624696,"new york, new york",247,,,0,0
45,Sun May 31 23:59:55 +0000 2020,"RT @scottsantens: @JoeBiden If you want to listen, here's one thing you can listen to, considering that over 350,000 people are trying to g…",1267244448989224962,1204525004152606720,,187,,,0,0
46,Sun May 31 23:59:55 +0000 2020,"RT @AngrierWHStaff: Trump: shitposting from his bunker 

Biden: marching with protestors https://t.co/xkUNeOFIS9",1267244448582377473,51269031,Central Kentucky,605,,,0,0
47,Sun May 31 23:59:55 +0000 2020,"RT @MSignorile: The news for Trump gets worse. Biden leading among key groups Trump won, including seniors.

Biden leads Trump in Post-ABC…",1267244448540430343,1151174115467939840,,585,,,0,0
48,Sun May 31 23:59:55 +0000 2020,"RT @funder: Biden brings the fire: ""Every day that Donald Trump spends in the White House, he further debases the values and ideals of our…",1267244448292823040,1240710750491930624,,2587,,,0,0
49,Sun May 31 23:59:55 +0000 2020,"RT @AngrierWHStaff: Trump: shitposting from his bunker 

Biden: marching with protestors",1267244447894470656,2352239719,,1494,,,0,0
50,Sun May 31 23:59:54 +0000 2020,"RT @JTHVerhovek: Biden also took a few photos with people today in Wilmington

“You’ve got to get this crazy guy out of office,” one man to…",1267244445935693824,1477603135,,1422,,,0,0
51,Sun May 31 23:59:54 +0000 2020,"Alright, this makes Harris, Biden, and Jones going out there to join the protests. Who else?? https://t.co/JHb09Qe7HZ",1267244445730328578,801158871104491520,Brooklyn ,775,,,0,6
52,Sun May 31 23:59:54 +0000 2020,"RT @annvandersteel: Vote for Joe Biden... here’s your future...

#riots2020 https://t.co/eqiSKgRgOz",1267244445700894727,538858475,"Mississippi, USA",664,,,0,0
53,Sun May 31 23:59:54 +0000 2020,RT @StephenKing: Both Trump and Biden spoke to George Floyd’s brother. Biden listened. Trump didn’t even give Philonise Floyd a chance to s…,1267244444920791041,894013062,"Tennessee, USA",1058,,,0,0
54,Sun May 31 23:59:54 +0000 2020,"RT @JTHVerhovek: Biden also took a few photos with people today in Wilmington

“You’ve got to get this crazy guy out of office,” one man to…",1267244444241313792,1383077209,Classified,54,,,0,0
55,Sun May 31 23:59:54 +0000 2020,Democrat Biden visits site of police brutality protest in Delaware https://t.co/MGBQfK2k7H https://t.co/x4UutIjFjJ,1267244443859640326,1652541,Around the world,22063987,,,64,277
56,Sun May 31 23:59:54 +0000 2020,RT @kristine_kenyon: @maggieNYT @vermontgmg @peterbakernyt Meanwhile Joe Biden is on the streets. This is what a true leader looks like 👇 #…,1267244443654111235,1236870678990729216,In your dreams...,108,,,0,0
57,Sun May 31 23:59:54 +0000 2020,"RT @ABCPolitics: LATEST: https://t.co/u27Rl79oc0

 —Police have arrested at least 1,669 people in 22 U.S. cities in the past 3 days
 —At le…",1267244443066707968,1252616555218649089,,2898,,,0,0
58,Sun May 31 23:59:54 +0000 2020,"RT @MillenPolitics: “Where is Joe Biden?” Meeting with protestors. 

Where is Trump? Trying to start a race war. 

One is not like the othe…",1267244442991255554,367507413,"🧡Everytown, USA🧡",505,,,0,0
59,Sun May 31 23:59:54 +0000 2020,"RT @KLoeffler: Those who’ve caused peaceful protests to become violent deserve accountability, not charity. Not good, @JoeBiden. https://t.…",1267244442701922306,91743373,A little racist! town in SW Ga,688,,,0,0
60,Sun May 31 23:59:54 +0000 2020,"RT @AngrierWHStaff: Trump: shitposting from his bunker 

Biden: marching with protestors",1267244442668408837,128985475,Planet Earth,7166,,,0,0
61,Sun May 31 23:59:53 +0000 2020,"RT @PalmerReport: Joe Biden hits the streets with protesters as Donald Trump hides under his desk 

https://t.co/l4RHwE63VH",1267244442177564672,3406851760,"HB,CA",9787,,,0,0
62,Sun May 31 23:59:53 +0000 2020,RT @StephenKing: Both Trump and Biden spoke to George Floyd’s brother. Biden listened. Trump didn’t even give Philonise Floyd a chance to s…,1267244441963765764,1421802870,Ireland,97,,,0,0
63,Sun May 31 23:59:53 +0000 2020,George Floyd protest live updates: Demonstrations continue in cities across US - @ABC News https://t.co/qoxDIz3IsW,1267244441850523648,844183688,,2244,,,0,0
64,Sun May 31 23:59:53 +0000 2020,RT @HKrassenstein: @realDonaldTrump Law &amp; Order doesn’t include shooting looters. Stop hiding in the White House while Joe Biden is on the…,1267244441083023360,55654852,"Florida, USA",201,,,0,0
65,Sun May 31 23:59:53 +0000 2020,"RT @AngrierWHStaff: Trump: shitposting from his bunker 

Biden: marching with protestors https://t.co/xkUNeOFIS9",1267244441083002881,2393205895,shithole,357,,,0,0
66,Sun May 31 23:59:53 +0000 2020,"RT @AngrierWHStaff: Trump: shitposting from his bunker 

Biden: marching with protestors",1267244439535153152,829504380030242817,,568,,,0,0
67,Sun May 31 23:59:53 +0000 2020,"RT @__SaveAmerica: Here we go again...

Poll: Biden widens lead over Trump by 10 points.

⚡️https://t.co/kAy5Ecs4QA

#MAGA @realDonaldTrump…",1267244439430455296,1936536769,,52868,,,0,0
68,Sun May 31 23:59:53 +0000 2020,"RT @RitaPanahi: Meanwhile, Seth Rogen, Harry Styles, Steve Carrell, Chrissy Teigen, Don Cheadle, Mark Ruffalo &amp; Biden campaign staffers don…",1267244439342182400,15655577,"Los Angeles, CA",299,,,0,0
69,Sun May 31 23:59:53 +0000 2020,@HKrassenstein Biden stole the race from other front runners and supports a corrupt shameful system. Trump is a ped… https://t.co/CHgf9gxqnt,1267244439115902977,4852284191,Hell,129,,,0,0
70,Sun May 31 23:59:53 +0000 2020,"RT @AngrierWHStaff: Trump: shitposting from his bunker 

Biden: marching with protestors https://t.co/xkUNeOFIS9",1267244438998470657,1234985140880912384,"New York, USA",98,,,0,0
71,Sun May 31 23:59:53 +0000 2020,RT @HKrassenstein: @realDonaldTrump Trump is blaming Joe Biden because Joe Biden is calling for calm instead of inciting violence.,1267244438511706119,766848704334573568,Colorado,1438,,,0,0
72,Sun May 31 23:59:52 +0000 2020,"RT @maddenifico: While Trump hides in the White House, scared shitless that the crowd will breach the fencing that offers him protection —…",1267244438046289923,19664367,USA,6186,,,0,0
73,Sun May 31 23:59:52 +0000 2020,@indyjasa @Comey That is why he is hoping Biden to be elected.. Jail free card,1267244436771069952,1147584864121528321,0 Avenue,160,,,0,0
74,Sun May 31 23:59:52 +0000 2020,RT @newtgingrich: How can it make sense for 13 Biden staff members to donate money to help people arrested for rioting get out on bail. Aft…,1267244436217630721,44590358,"Long Neck, DE",71,,,0,0
75,Sun May 31 23:59:52 +0000 2020,"RT @atensnut: Biden Staffers, Celebrities Scramble To Funnel Bail Money To Rioters - The Daily Caller https://t.co/mTL5sjTTq0",1267244435412152321,760213679358914561,"Scottsdale, AZ",241,,,0,0
76,Sun May 31 23:59:52 +0000 2020,"RT @GMA: BREAKING TONIGHT: Demonstrations continue once again in Minneapolis, NYC, LA and more across the nation.

https://t.co/B9jCfV8wI9",1267244435194159105,1119057737747456005,"Cincinnati, OH",547,,,0,0
77,Sun May 31 23:59:52 +0000 2020,@sahouraxo Hope they all vote for Biden.,1267244434900410368,125515417,"On a beach, I wish. Coalcliff.",2722,,,0,0
78,Sun May 31 23:59:52 +0000 2020,RT @NotAbouThatBase: I know ***MANY*** conservative friends and acquaintances who have switched to Biden recently. I am not exaggerating.,1267244434665553920,45065461,"Palm Desert, CA",1325,,,0,0
79,Sun May 31 23:59:52 +0000 2020,"@batpigpapi @BernieSanders &amp; if you support #Biden... wake the hell up
https://t.co/SApZwrYNIt",1267244434544111617,99532356,"New Jersey, USA",2959,,,0,0
80,Sun May 31 23:59:52 +0000 2020,"RT @dannydeurbina: Joe Biden in 1993 on Clinton’s Crime Bill:

“You must take back the streets. You take back the streets by more cops, mor…",1267244434405515264,1260345972917501958,,539,,,0,0
81,Sun May 31 23:59:51 +0000 2020,"RT @HKrassenstein: While Donald Trump is cowardly inciting violence from his secret service-protected White House, Joe Biden is on the grou…",1267244433914974208,16911584,"Washington, DC",1763,,,0,0
82,Sun May 31 23:59:51 +0000 2020,"Yeah doesn’t look but what year was this? What exactly was happening, event for? Has Biden apologized, did he ever… https://t.co/ENiTCiwnLY",1267244433604587522,998759673590403077,"Missouri, USA",1260,,,0,0
83,Sun May 31 23:59:51 +0000 2020,@marklevinshow Biden is a leader. Trump is an evil coward.,1267244433499656194,999110692430057472,"Geneva, Switzerland",134,,,0,0
84,Sun May 31 23:59:51 +0000 2020,"RT @AmoneyResists: .@JoeBiden spent the day meeting, speaking, and taking pictures with protestors.

@realDonaldTrump tweeted a bunch of di…",1267244432782315522,14986544,Northern Colorado,2905,,,0,0
85,Sun May 31 23:59:51 +0000 2020,"RT @FlyThaiMMA: @JoeBiden ""yeah Joe Biden is the chief architect of the crime bill, been tough on crime his entire career, and wrote the Pa…",1267244432610390016,3262878276,Alabama,1729,,,0,0
86,Sun May 31 23:59:51 +0000 2020,@thelindsayellis Is this the Biden rally?,1267244432589537280,752897703688871936,,5602,,,0,0
87,Sun May 31 23:59:51 +0000 2020,"RT @AlbertMacGloan: Where’s Joe Biden? On the street standing behind these young frustrated men

Where’s Donald Trump? Barricaded in the Wh…",1267244432224653312,1401181914,,622,,,0,0
88,Sun May 31 23:59:51 +0000 2020,"RT @AngrierWHStaff: Trump: shitposting from his bunker 

Biden: marching with protestors https://t.co/xkUNeOFIS9",1267244432069292034,847899028826144768,,6729,,,0,0
89,Sun May 31 23:59:51 +0000 2020,"RT @chrislongview: hello can this be a Biden ad please?
    cc: @stridinstrider https://t.co/f9aPfJYr0m",1267244432052674561,274318452,,523,,,0,0
90,Sun May 31 23:59:51 +0000 2020,RT @ChuckCallesto: BREAKING REPORT: Campaign staff for Joe Biden are ADVERTISING THEIR DONATIONS to a group that pays bail fees for RIOTERS…,1267244431952039938,2683342672,,255,,,0,0
91,Sun May 31 23:59:51 +0000 2020,RT @StephenKing: Both Trump and Biden spoke to George Floyd’s brother. Biden listened. Trump didn’t even give Philonise Floyd a chance to s…,1267244431897513990,16398559,"Houston, TX—Port McNeill, BC",1226,,,0,0
92,Sun May 31 23:59:51 +0000 2020,This unrest shows us that we need to listen to black people. If only the DNC would nullify the nomination of Joe Bi… https://t.co/IZr27nEGkU,1267244431872348161,2454745027,,12,,,0,0
93,Sun May 31 23:59:51 +0000 2020,"RT @smalltownandrew: Joe Biden just posed with riotere in Baltimore. 

How pathetic and a total lack of leadership
https://t.co/FQUuADHPZO",1267244431381614593,1105571256169099264,"Stuart, FL",3234,,,0,0
94,Sun May 31 23:59:51 +0000 2020,"RT @AngrierWHStaff: Trump: shitposting from his bunker 

Biden: marching with protestors",1267244430987276288,518742232,"East Coast, USA",4361,,,0,0
95,Sun May 31 23:59:51 +0000 2020,"RT @Dreamweasel: DAY 1021

R: We have it on expertly-sourced authority that Hunter Biden threw poop at someone in Ukraine

D: No, that’s be…",1267244430978879488,29195820,Awe Framp,474,,,0,0
96,Sun May 31 23:59:51 +0000 2020,"RT @MillenPolitics: “Where is Joe Biden?” Meeting with protestors. 

Where is Trump? Trying to start a race war. 

One is not like the othe…",1267244430928609280,2565940621,Ft. Lauderdale/Miami,4099,,,0,0
97,Sun May 31 23:59:51 +0000 2020,"RT @AngrierWHStaff: Trump: shitposting from his bunker 

Biden: marching with protestors https://t.co/xkUNeOFIS9",1267244430580256768,946226570041081856,,249,,,0,0
98,Sun May 31 23:59:51 +0000 2020,"RT @BidenWarRoom: Trump’s Sunday:

🔻Blaming protests on Joe Biden
🔻Calling for “overwhelming force” and continued violence
🔻Retweeting susp…",1267244430131474433,734249077,,7,,,0,0
99,Sun May 31 23:59:50 +0000 2020,@jimrutenberg @stefsaul @llerer Shame on you for that slanderous irrelevant article about Tara Reade. How is stalki… https://t.co/lBvNbYJSkz,1267244429619806209,878814925,,240,,,0,0
100,Sun May 31 23:59:50 +0000 2020,@CorridorComix I see every ethnicity grabbing some shoes! That’s when those masks sure come in handy. Thanks for th… https://t.co/A0YPDvGYcG,1267244428923731970,796889128646254592,"Colorado, USA",449,,,0,1
101,Sun May 31 23:59:50 +0000 2020,"RT @PalmerReport: Joe Biden hits the streets with protesters as Donald Trump hides under his desk 

https://t.co/l4RHwE63VH",1267244428030328832,125232619,"New York, N.Y.",3306,,,0,0
102,Sun May 31 23:59:50 +0000 2020,RT @Patriot_1952: Joe Biden Finally Addresses Riots While His Campaign Staffers Donate Cash To Bail Out Rioters https://t.co/tHs3VYpPGh,1267244427719950336,784039558031769600,,2274,,,0,0
103,Sun May 31 23:59:50 +0000 2020,"RT @marklevinshow: My quick search for statements by Pelosi &amp; Schumer condemning the violence, rioting, looting &amp; arson finds nothing. As b…",1267244427673772032,16490787,Great state of Texas!,6909,,,0,0
104,Sun May 31 23:59:50 +0000 2020,RT @NotAbouThatBase: I know ***MANY*** conservative friends and acquaintances who have switched to Biden recently. I am not exaggerating.,1267244427455664128,1233118512266260480,Earth,408,,,0,0
105,Sun May 31 23:59:50 +0000 2020,RT @realTuckFrumper: Biden goes to meet protesters while Trump hides in the White House https://t.co/zcgU7CK5IR,1267244425685712896,1159274124071571457,"Virginia, USA",2111,,,0,0
106,Sun May 31 23:59:49 +0000 2020,"RT @RealJamesWoods: While President Trump declares #ANTIFA a terrorist organization, #JoeBiden and the Democrats bail them out...  https://…",1267244425551454209,792889877050294273,,374,,,0,0
107,Sun May 31 23:59:49 +0000 2020,"RT @RealKiraDavis: Trump campaign ad: Cut in footage of innocent business owners and civilians being brutally beaten by ""protesters"" with f…",1267244425249460227,4317688154,Michigan,3717,,,0,0
108,Sun May 31 23:59:49 +0000 2020,"RT @HKrassenstein: While Donald Trump is cowardly inciting violence from his secret service-protected White House, Joe Biden is on the grou…",1267244424108613637,545499383,"Rochester, NH",1431,,,0,0
109,Sun May 31 23:59:49 +0000 2020,"RT @susan_giannini: Joe Biden's campaign staffers are bailing out domestic terrorists. 

Pass it on.",1267244423013904387,1186355470690410498,,776,,,0,0
110,Sun May 31 23:59:49 +0000 2020,"RT @BettyBowers: While Trump spent today hiding under his desk and screaming, Joe Biden went out on the streets and listened. https://t.co/…",1267244422632050688,42174449,Australia,762,,,0,0
111,Sun May 31 23:59:49 +0000 2020,"RT @MillenPolitics: “Where is Joe Biden?” Meeting with protestors. 

Where is Trump? Trying to start a race war. 

One is not like the othe…",1267244421872971776,725759308684791810,trapped in a nightmare,1641,,,0,0
112,Sun May 31 23:59:49 +0000 2020,RT @LisaMarieBoothe: Biden is too much of a coward to condemn the rioters/domestic terrorists.,1267244421772464128,829822416046133249,,262,,,0,0
113,Sun May 31 23:59:48 +0000 2020,@travisakers Isn’t he the same guy saying Biden was hiding in his basement?  Trump is literally doing that.,1267244420753170432,2499737527,"Washington, DC",18276,,,4,55
114,Sun May 31 23:59:48 +0000 2020,RT @StephenKing: Both Trump and Biden spoke to George Floyd’s brother. Biden listened. Trump didn’t even give Philonise Floyd a chance to s…,1267244420723879937,1073084524433760256,,98,,,0,0
115,Sun May 31 23:59:48 +0000 2020,How did Biden beat him for the nomination? https://t.co/385ZB5cqrh,1267244420031709184,1260679585236205573,,2,,,0,0
116,Sun May 31 23:59:48 +0000 2020,"RT @Brand_Allen: Biden vs. Trump among those 65 years of age or older, in live interview polling conducted this month:

ABC/WaPo: Biden +10…",1267244419427729408,1560857406,Upstate New York,638,,,0,0
117,Sun May 31 23:59:48 +0000 2020,"RT @Brand_Allen: Biden vs. Trump among those 65 years of age or older, in live interview polling conducted this month:

ABC/WaPo: Biden +10…",1267244419268272128,728259699397648384,"Fallon, Nevada",1316,,,0,0
118,Sun May 31 23:59:48 +0000 2020,"@ZeBigDragon @wilfredchan True. Biden was also Obama's VP &amp; we know how that went with Syria, Russia, Iran (Syrians… https://t.co/4BpDBy0vBU",1267244418983178242,850131437315657728,"Glasgow, Scotland",1189,,,0,1
119,Sun May 31 23:59:48 +0000 2020,RT @curtis91324: @DWStweets Lol. Racist Joe Biden. https://t.co/quADVgHPQx,1267244418685337600,3699510442,"North Carolina, USA",1691,,,0,0
120,Sun May 31 23:59:48 +0000 2020,@realDonaldTrump Joe Biden is on the ground searching for his hearing aid!,1267244417863356420,1099819017475407872,,0,,,0,0
121,Sun May 31 23:59:48 +0000 2020,"RT @stillgray: Trump presented somewhat of a weak showing early on when he didn't immediately act to curtail Antifa, but now he is. 

Joe B…",1267244417477271552,855562615,Az.,586,,,0,0
122,Sun May 31 23:59:47 +0000 2020,@BidenWarRoom @realDonaldTrump Been called a bot just now and blocked. I feel embarrassed and sad for them. Imagine… https://t.co/aYDjhul3kH,1267244417137684485,1264954756591685632,"England, United Kingdom",11,,,0,0
123,Sun May 31 23:59:47 +0000 2020,RT @pjg318: @yashar Hopefully that'll impress on him the seriousness of what's going on. They're not just characters in a distant reality h…,1267244417003503618,843438012252016640,"Texas, USA",961,,,0,0
124,Sun May 31 23:59:47 +0000 2020,"Exclusive: Ex-Ukrainian President’s Aide Opens Up on Biden Tapes, Democrats' Money Laundering Exclusive: Ex-Ukraini… https://t.co/nrHVztx1aj",1267244416357371905,2371830000,"Sydney, New South Wales",1925,,,0,0
125,Sun May 31 23:59:47 +0000 2020,"RT @TrumpWarRoom: Last year, Joe Biden and other Democrats refused to condemn an Antifa terrorist's attack on law enforcement in Tacoma, Wa…",1267244415317229568,172831033,,1519,,,0,0
126,Sun May 31 23:59:47 +0000 2020,"RT @AngrierWHStaff: Trump: shitposting from his bunker 

Biden: marching with protestors",1267244415258591233,39906174,"Minnesota, USA",285,,,0,0
127,Sun May 31 23:59:47 +0000 2020,"RT @katherineOma: VP Joe Biden is at this moment walking the streets of Wilmington, Delaware without a press crew. He wants to see, hear &amp;…",1267244415141113857,875434869861490689,Virginia,6190,,,0,0
128,Sun May 31 23:59:47 +0000 2020,@Debbie56111656 @GOPChairwoman @realDonaldTrump This is what a leader does when there is unrest in America he goes… https://t.co/ZiN0qaqq0d,1267244414658736129,996904449338626049,"California, USA",846,,,1,15
129,Sun May 31 23:59:47 +0000 2020,Joe Biden posed with one of the votes he owns! https://t.co/eFivbd88uB,1267244413220257793,1105571256169099264,"Stuart, FL",3234,,,0,0
130,Sun May 31 23:59:46 +0000 2020,RT @HKrassenstein: @realDonaldTrump No one is laughing at Joe Biden. Everyone wishes Trump would just pretend to be Joe Biden for at least…,1267244411446059008,23882946,"Charlotte, NC",2035,,,0,0
