,created_at,text,id,user_id,user_loc,user_followers,user_lang,user_time_zone,retweet_count,fav_count
26,Thu May 28 23:59:54 +0000 2020,RT @nixw20: Hey guys and gals.  Trump has 80m followers on twitter.   Joe Biden has 5.6m.  Can we fix that?  @JoeBiden   #resist #Biden2020…,1266157281709682689,1176968840795676672,,345,,,0,0
27,Thu May 28 23:59:54 +0000 2020,"RT @catturd2: Speaking of election interference. 

Why is Joe Biden in my timeline -when I don’t follow him and don’t give a damn what he h…",1266157281382727680,2816364947,CT,1503,,,0,0
28,Thu May 28 23:59:54 +0000 2020,"RT @TrumpWarRoom: Notice a pattern here?

James Comey -- campaigning for Democrats

Andrew McCabe -- fundraising for Democrats

Sally Yates…",1266157281256681472,750892071142195200,,202,,,0,0
29,Thu May 28 23:59:54 +0000 2020,RT @chuckwoolery: Joe Biden Now Blaming Black Interview Host For His ‘You Ain’t Black’ Comment (VIDEO) https://t.co/jTjSttnIR5,1266157280493535234,951341025859194880,"Kentucky, USA",1483,,,0,0
30,Thu May 28 23:59:54 +0000 2020,RT @funder: “Trump not wearing a mask “reminds me of the guys that I grew up with playing ball. They would walk around with a ball in their…,1266157280422215680,404456326,"Texas, USA",264,,,0,0
31,Thu May 28 23:59:53 +0000 2020,"RT @RaheemKassam: EXC: Biden China Speech Urged CCP Expansion Into ‘All Levels Of US Govt, Classrooms, Labs, And Boardrooms’ https://t.co/M…",1266157275766386689,1225149196782620672,,144,,,0,0
32,Thu May 28 23:59:52 +0000 2020,RT @nixw20: Hey guys and gals.  Trump has 80m followers on twitter.   Joe Biden has 5.6m.  Can we fix that?  @JoeBiden   #resist #Biden2020…,1266157273262354433,451857367,"Las Vegas, NV",2388,,,0,0
33,Thu May 28 23:59:52 +0000 2020,"RT @catturd2: Speaking of election interference. 

Why is Joe Biden in my timeline -when I don’t follow him and don’t give a damn what he h…",1266157273237393410,1119569900861837313,United States,80,,,0,0
34,Thu May 28 23:59:52 +0000 2020,"RT @TrumpWarRoom: Notice a pattern here?

James Comey -- campaigning for Democrats

Andrew McCabe -- fundraising for Democrats

Sally Yates…",1266157272440455168,1140814805005230080,,79,,,0,0
35,Thu May 28 23:59:52 +0000 2020,RT @paulsperry_: It will be v-e-r-r-ry interesting to see how Joe Biden's presumptive running mate Sen. Amy Klobuchar addresses the looting…,1266157270611755008,780508974126927872,"Fair Lawn, NJ",570,,,0,0
36,Thu May 28 23:59:51 +0000 2020,"@JoeBiden Q sent me n you need to go back to the basement n hide Biden, you're an evil n corrupt person that has no… https://t.co/hadnep3qDO",1266157268376027136,1259646849796894721,,86,,,0,0
37,Thu May 28 23:59:51 +0000 2020,RT @DrBiden: Gracias a @jsanchezcristo for having me on this morning—listen to our conversation here! https://t.co/UPoOuvm5sS,1266157268141133824,543049925,"rescue,ca",175,,,0,0
38,Thu May 28 23:59:51 +0000 2020,"@RepsForBiden @JoeBiden This person is a fraud. Not warm blooded Republican would ever, ever vote for Joe Biden",1266157267977670656,540179350,,339,,,8,93
39,Thu May 28 23:59:50 +0000 2020,"RT @kurteichenwald: ...Do us a favor though. Announce a Biden inquiry &amp; we'll stop withholding aid.

..Do us a favor though. End mail-in vo…",1266157265242988546,730933550,Chicago,445,,,0,0
40,Thu May 28 23:59:50 +0000 2020,"RT @PpollingNumbers: National Poll:

Biden 52% 
Trump 44%

@Be0ptimus/@FirehouseStrat (R)",1266157264265711616,39609732,Điện Biên Phu,29393,,,0,0
41,Thu May 28 23:59:50 +0000 2020,"RT @GOP: While President @realDonaldTrump is actually leading the country through this pandemic, Joe Biden is fabricating a narrative about…",1266157263414276096,1239176049138831360,,16,,,0,0
42,Thu May 28 23:59:50 +0000 2020,"If Biden had already picked Klobuchar and had to drop her, Trump couldn’t say a thing about it. 

This one is hands… https://t.co/H7pxuchlUg",1266157263024205826,18905543,The Western Mountains,1265,,,0,0
43,Thu May 28 23:59:50 +0000 2020,"RT @thehill: Sen. Schumer: ""Biden is showing steady, quiet leadership -- and that's what people want."" https://t.co/uUahupYiTL",1266157262747258880,14730760,"San Jose, CA",2646,,,0,0
44,Thu May 28 23:59:50 +0000 2020,"RT @DplrblesUnite: BIDENS FUNNELING MONEY THROUGH PEN STATE VIA CHINA! WONT RELEASE RECORDS ABT, YET WANT TRUMP TO + National debt-Gold-…",1266157262659301379,243297589,USA,3615,,,0,0
45,Thu May 28 23:59:49 +0000 2020,"RT @MattWolking: Man, FactCheckorg just took a wrecking ball to Joe Biden's serial lies about what he said about the coronavirus. Gutted hi…",1266157261564440576,1253990872309354498,,1,,,0,0
46,Thu May 28 23:59:49 +0000 2020,"RT @julie_kelly2: This seems fairly straightforward. Since the media, Dems, NeverTrump, and half the country have no issue with using feder…",1266157260855623680,1198032086675755013,"Surprise, Arizona",199,,,0,0
47,Thu May 28 23:59:49 +0000 2020,RT @chrislongview: breaking: Joe Biden is on tiktok now. https://t.co/apUtHSIeA2,1266157259987447808,2940515396,"Los Angeles, CA",855,,,0,0
48,Thu May 28 23:59:48 +0000 2020,"Biden just dodged a bullet. Sheesh. 

https://t.co/6g7lA7av4G",1266157256283795456,2260949466,"Santa Monica, CA",294,,,0,0
49,Thu May 28 23:59:48 +0000 2020,"""As Biden's Twitter account conveniently pointed out Thursday, while  Biden was urging caution about pandemic prepa… https://t.co/Cc18Puk9C5",1266157254023303169,25872911,Philly,5514,,,0,0
50,Thu May 28 23:59:47 +0000 2020,"RT @HardballChris: I recall the courage of a 29 year-old who took on an unbeatable US senator, who, when his wife and daughter were killed,…",1266157252488159234,1081647932242305025,West Virginia,182,,,0,0
51,Thu May 28 23:59:47 +0000 2020,RT @joncoopertweets: .@JoeBiden’s campaign is now selling these Biden-branded face masks. Most of the price goes towards a campaign donatio…,1266157251221389312,837622783395921920,United States,358,,,0,0
52,Thu May 28 23:59:47 +0000 2020,RT @DC_Draino: Can someone please remind Lindsey Graham that the Democrats already IMPEACHED Trump for daring to investigate Biden’s corrup…,1266157251062005762,34955563,"Hockessin, DE",3532,,,0,0
53,Thu May 28 23:59:47 +0000 2020,"RT @grh4345: Love the New @PressSec she is a fighter and smart and the press can’t take it!
Boom: Kayleigh McEnany Dropkicks Chris Wallace…",1266157250789457923,17100255,Minnesota,64090,,,0,0
54,Thu May 28 23:59:47 +0000 2020,"RT @jeneps: “Today’s Executive Order not only constitutes an extreme abuse of power, it also demonstrates a complete misunderstanding of th…",1266157250617454592,2542414338,Volunteering for Joe Biden lol,887,,,0,0
55,Thu May 28 23:59:47 +0000 2020,"RT @jkf3500: The whiny a$$ gets called out for telling one of his NUMEROUS LIES and he pulls this sh*t. 

Trump to sign executive order pur…",1266157250030305280,826148872053522433,,1035,,,0,0
56,Thu May 28 23:59:46 +0000 2020,"RT @AngelWarrior321: Mass incarceration has put hundreds of thousands behind bars!
For minor offenses!

Joe Biden wrote those laws!

His po…",1266157248792928257,1062756421245247489,,30837,,,0,0
57,Thu May 28 23:59:46 +0000 2020,"¿El plan de los demócratas? Robarse las elecciones para Joe Biden para luego declararlo ""incompetente"" y empujarnos… https://t.co/VfvsjSpgI7",1266157247434022912,346201385,"San Juan, USA",467,,,1,0
58,Thu May 28 23:59:46 +0000 2020,@donald14316010 @WSJ @WSJopinion @KarlRove Have you seen the moron in chief? Biden doesn’t need to say anything,1266157247425662979,1089372646775685120,,7,,,0,0
59,Thu May 28 23:59:46 +0000 2020,"RT @davereaboi: Let’s say the Trump WH uses its intelligence agencies to target a Biden adviser with a center-left mainstream opinion. 

An…",1266157246649479168,1243392192699174927,,209,,,0,0
60,Thu May 28 23:59:46 +0000 2020,"RT @catturd2: Speaking of election interference. 

Why is Joe Biden in my timeline -when I don’t follow him and don’t give a damn what he h…",1266157246632919040,2266813316,,421,,,0,0
61,Thu May 28 23:59:46 +0000 2020,RT @RealMiniAOC: I’m endorsing Joe Biden because he was wrong about everything before he went senile so he should be right about everything…,1266157246305538049,48935740,"Springville, UT",2682,,,0,0
62,Thu May 28 23:59:46 +0000 2020,@Olive__Autist has biden chimed in on it yet?,1266157245915676677,768931802031362048,,1783,,,1,3
63,Thu May 28 23:59:45 +0000 2020,"RT @GregWest_HALOJM: If they apply a standard to one, then it should be applied to all. Not doing so shows an explicit bias. Swalwell, Warn…",1266157243491405825,130993258,United States,915,,,0,0
64,Thu May 28 23:59:45 +0000 2020,@dvillella @realDonaldTrump If it includes a postage paid envelope fill it with #VoteBlueToEndThisNightmare and don… https://t.co/AIM7fbxeBy,1266157243281690624,3047112349,,73,,,0,0
65,Thu May 28 23:59:45 +0000 2020,RT @Miriam2626: Biden is a hero! He wears a mask.  #PatriotsWearAMask,1266157243076087808,1014943506165530624,"Nesconset, NY",137,,,0,0
66,Thu May 28 23:59:45 +0000 2020,RT @WajahatAli: I believe Elizabeth Warren should be Biden's VP. It's the smartest move and I hope they make it work. I'm fine with the oth…,1266157242971111424,3309139560,"Eugene, OR",12817,,,0,0
67,Thu May 28 23:59:44 +0000 2020,"RT @EBBerger: that's that Klobmentum, baby! Let's get this Biden train goin https://t.co/186hNuKvoK",1266157241046089730,1108773651845910531,,7725,,,0,0
68,Thu May 28 23:59:44 +0000 2020,RT @RepLeeZeldin: If Joe Biden was elected President then who would be in charge of the country? No one seems to have any idea.🤔,1266157240454610944,967784389,Virginia Beach,714,,,0,0
69,Thu May 28 23:59:44 +0000 2020,RT @DonaldJTrumpJr: Yikes. Even the leftists are destroying the Biden BS.,1266157239959580672,80337049,San Diego,316,,,0,0
70,Thu May 28 23:59:44 +0000 2020,"RT @1GaryBernstein: 🚌#MAGABUSMUSTS 886🚌
Black Kids Born To 2 Parent Homes Went From 86% To 27% On Joe Biden’s Watch!
@RL9631
@JulieReichwei…",1266157239531962371,1179116197322924033,MAGA Country,1529,,,0,0
71,Thu May 28 23:59:44 +0000 2020,"RT @JoeBiden: Today, we learned that another 2.1 million people filed for unemployment last week, bringing the total number of new claims s…",1266157238747566080,1105218433,"New Jersey, USA",85,,,0,0
72,Thu May 28 23:59:44 +0000 2020,"RT @catturd2: Speaking of election interference. 

Why is Joe Biden in my timeline -when I don’t follow him and don’t give a damn what he h…",1266157238630088704,884974896211795968,"Denver, CO",1133,,,0,0
73,Thu May 28 23:59:44 +0000 2020,"RT @davereaboi: Let’s say the Trump WH uses its intelligence agencies to target a Biden adviser with a center-left mainstream opinion. 

An…",1266157238214950914,65919935,,4271,,,0,0
74,Thu May 28 23:59:44 +0000 2020,"RT @DavidCornDC: SCOOP: We obtained documents showing that @RudyGiuliani, a GOP fundraiser, and a cannabis entrepreneur are trying to raise…",1266157237413822464,1012548645231751168,,342,,,0,0
75,Thu May 28 23:59:44 +0000 2020,RT @__imaannn: Long as you got me you won’t need joe Biden,1266157237116035072,1154796442743123969,,1948,,,0,0
76,Thu May 28 23:59:42 +0000 2020,"RT @sahouraxo: Amy Klobuchar protected the cop who murdered #GeorgeFloyd.

Just like Kamala Harris kept innocent Jamal Trulove behind bars.…",1266157232116371457,1168166733418500096,,812,,,0,0
77,Thu May 28 23:59:42 +0000 2020,RT @catturd2: Joe Biden farted like a mountain gorilla eating pumpkin pie on live TV - and it was more intelligent than anything that has c…,1266157229864034305,97569565,Your moms house,717,,,0,0
78,Thu May 28 23:59:42 +0000 2020,RT @catturd2: Joe Biden farted like a mountain gorilla eating pumpkin pie on live TV - and it was more intelligent than anything that has c…,1266157229704650752,831873793807282176,,2698,,,0,0
79,Thu May 28 23:59:41 +0000 2020,RT @DonaldJTrumpJr: Yikes. Even the leftists are destroying the Biden BS.,1266157227112648704,4061910029,,392,,,0,0
80,Thu May 28 23:59:41 +0000 2020,RT @TheDORIANGRAE: The saddest thing about all this stuff is all these protesters when it's all said and done are gonna line up and vote fo…,1266157226990993414,19261021,"Reno, NV via Oregon",536,,,0,0
81,Thu May 28 23:59:41 +0000 2020,@MollyNagle3 @thematthill @JoeBiden @BillR see people I follow for some ideas to level up team Biden's digital game… https://t.co/c2YfCpdIgH,1266157226701451264,263940105,Silicon Valley→PacificNW,922,,,0,0
82,Thu May 28 23:59:41 +0000 2020,Disgrace!hopefully this will end her chances of bein Biden's vp. https://t.co/3jKMYN85sy,1266157226659635200,1105363277918490624,,93,,,0,0
83,Thu May 28 23:59:41 +0000 2020,"RT @tammytabby: Dimon, 1 of most respected bankers in US-
Joe Biden said he was going to announce his financial plan 4 economy-If Dimon cor…",1266157226311315457,202479945,Canada/USA,5363,,,0,0
84,Thu May 28 23:59:41 +0000 2020,"RT @texasdemocrats: It’s official: @JoeBiden and @BetoORourke are joining our Texas Democratic Convention next week!

https://t.co/KJ3kQvgF…",1266157225791324162,51570590,Back home in the D,2039,,,0,0
85,Thu May 28 23:59:41 +0000 2020,RT @sfpelosi: Joe Biden on TicToc saying “wear a mask!” was not on my 2020 bingo card — but here we are. #PatriotsWearAMask  #WearAMaskSave…,1266157225543942146,827997641346785280,United States of Equality,1353,,,0,0
86,Thu May 28 23:59:41 +0000 2020,RT @ErrolWebber: I think Stacey Abrams would be a huge asset to the Biden campaign.,1266157224591798272,3198166561,,1789,,,0,0
87,Thu May 28 23:59:40 +0000 2020,@SusanG46480508 @RashidaTlaib @realDonaldTrump He’s bad. But Biden wrote the 94 crime bill,1266157223031582720,1258993430639894528,,251,,,0,6
88,Thu May 28 23:59:40 +0000 2020,"RT @DavidCornDC: SCOOP: We obtained documents showing that @RudyGiuliani, a GOP fundraiser, and a cannabis entrepreneur are trying to raise…",1266157222956011521,1195453989569073156,,24,,,0,0
89,Thu May 28 23:59:40 +0000 2020,"The Klobuchar/Biden ticket is done for. 
She decided not to prosecute officer Knee's magilicuddy previous  complaints.",1266157222653911040,1236047535577288704,,1114,,,0,2
90,Thu May 28 23:59:40 +0000 2020,RT @VicToensing: Reason @AGWilliamBarr says he“does not expect”Obama/Biden to be investigated is not related to whether they committed crim…,1266157221773103104,1028814476240248832,"Thousand Oaks, CA",59,,,0,0
91,Thu May 28 23:59:40 +0000 2020,"@PToswell The racism here is much worse than whites knew, and Trump let it be okay to express that racism. 

It's w… https://t.co/vB4U8ydCPN",1266157221018087424,1232360804004945921,Fact-Based World,1087,,,0,0
92,Thu May 28 23:59:40 +0000 2020,"RT @BillKristol: ""I cannot support someone who believes he is above the law. I therefore have no choice but to vote for Joe Biden...I'm not…",1266157220758261765,1260357685213638662,Ohio,20,,,0,0
93,Thu May 28 23:59:40 +0000 2020,"RT @JoeBiden: Thirty years ago, I proudly cosponsored the landmark Americans with Disabilities Act. It was an enormous step forward, but th…",1266157220418502657,817914929671995394,,434,,,0,0
94,Thu May 28 23:59:39 +0000 2020,RT @BooBoo03871369: @BochJose2 @JanitorPetshop @RealJamesWoods @SavagePoker Biden doesn't count actually he literally doesn't count https:/…,1266157219869007875,1224441154663604224,United States,6148,,,0,0
95,Thu May 28 23:59:39 +0000 2020,"RT @chris_g_pino: Holy moly, I just got elected Biden National Delegate!",1266157219491360770,859041901,"Palm Coast, FL",78,,,0,0
96,Thu May 28 23:59:39 +0000 2020,RT @prayingmedic: Seven former U.S. ambassadors to Ukraine signed a letter to the Ukrainian government asking them not to investigate recor…,1266157219143450624,24429612,Minneapolis Minnesota ,632,,,0,0
97,Thu May 28 23:59:39 +0000 2020,RT @CyrusMMcQueen: @dhdizzey You are correct! Trump is a racist idiot and what Biden said was a nothingburger... a lotta the outrage over B…,1266157218073845761,354114136,USA,3406,,,0,0
98,Thu May 28 23:59:39 +0000 2020,RT @JRubinBlogger: agree - have long thought naming a Cabinet now gives added incentive to get rid of Trump  https://t.co/4as1k6T2HK,1266157217943900161,33468329,Richmond,73,,,0,0
99,Thu May 28 23:59:39 +0000 2020,"RT @FlyThaiMMA: @GeoffMiami @JoeBiden @realDonaldTrump Vote your conscience buddy but a Joe Biden win crushes the left for years

Trump win…",1266157216182108160,788545194,,1538,,,0,0
100,Thu May 28 23:59:38 +0000 2020,"RT @jcoralpark: @michaeljohns @NLPC Well well , where there’s money there’s a Biden ⏰What day will the DNC pluck him out👀",1266157215590887424,837333365363773440,"Wisconsin, USA",891,,,0,0
101,Thu May 28 23:59:38 +0000 2020,"RT @JoeBiden: Today, we learned that another 2.1 million people filed for unemployment last week, bringing the total number of new claims s…",1266157215339155456,14616404,"MD/DE, DC Metro Area, USA",1027,,,0,0
102,Thu May 28 23:59:38 +0000 2020,RT @catturd2: Joe Biden farted like a mountain gorilla eating pumpkin pie on live TV - and it was more intelligent than anything that has c…,1266157212730343424,3436330180,United States,2367,,,0,0
103,Thu May 28 23:59:38 +0000 2020,RT @fitz52006: They all know what it is. A little note from the new President @realDonaldTrump   that he figured out what they have been up…,1266157212092768262,182214507,USA,2446,,,0,0
104,Thu May 28 23:59:37 +0000 2020,Biden doesn’t even know where he is half the time.I don’t want my president our commander-in-chief to have dementia… https://t.co/fTvF8JOCFw,1266157209894957066,768545442539925504,Florida,2278,,,1,0
105,Thu May 28 23:59:37 +0000 2020,"RT @TrumpWarRoom: Notice a pattern here?

James Comey -- campaigning for Democrats

Andrew McCabe -- fundraising for Democrats

Sally Yates…",1266157209517506567,1067498310,'Merica!,2803,,,0,0
106,Thu May 28 23:59:37 +0000 2020,RT @kylegriffin1: The Biden campaign is now selling face masks. https://t.co/pTh5H6eUH4,1266157209479786502,437656569,,410,,,0,0
107,Thu May 28 23:59:37 +0000 2020,Y’all still voting for Biden with Amy Klobuchar as his VP candidate knowing she didn’t prosecute that murderer the… https://t.co/lGPYzJ15wS,1266157209395908608,22213409,,364,,,0,0
108,Thu May 28 23:59:37 +0000 2020,"RT @julie_kelly2: Biden, his son and plenty of campaign associates have long-standing ties to China. You know, a country that’s a legitimat…",1266157209118900225,1198032086675755013,"Surprise, Arizona",199,,,0,0
109,Thu May 28 23:59:37 +0000 2020,@BlDEN2020 @harovdadawg @_ReaalAmerican_ @realDonaldTrump @RideUTA Curious as to how you think you’re an authority… https://t.co/tJhapg8rRu,1266157208691044352,1222511827327733766,,82,,,0,0
110,Thu May 28 23:59:37 +0000 2020,"RT @kurteichenwald: ...Do us a favor though. Announce a Biden inquiry &amp; we'll stop withholding aid.

..Do us a favor though. End mail-in vo…",1266157207609053189,797250788825382912,,187,,,0,0
111,Thu May 28 23:59:36 +0000 2020,"RT @MattWolking: Man, FactCheckorg just took a wrecking ball to Joe Biden's serial lies about what he said about the coronavirus. Gutted hi…",1266157207185432578,1195843433866375168,,61,,,0,0
112,Thu May 28 23:59:36 +0000 2020,"RT @BillKristol: ""I cannot support someone who believes he is above the law. I therefore have no choice but to vote for Joe Biden...I'm not…",1266157204543070209,80417338,Illinois,349,,,0,0
113,Thu May 28 23:59:36 +0000 2020,"RT @ItsOverNowOk: @tribelaw Day one Biden needs to enact some version of the fairness doctrine.
As usual tRUmps fantasy world is trying to…",1266157204333305857,1183810255882543114,Right behind you,2132,,,0,0
114,Thu May 28 23:59:35 +0000 2020,RT @sfpelosi: Joe Biden on TicToc saying “wear a mask!” was not on my 2020 bingo card — but here we are. #PatriotsWearAMask  #WearAMaskSave…,1266157203246862336,2273843617,Out There,561,,,0,0
115,Thu May 28 23:59:35 +0000 2020,RT @KrauseForIowa: #TitanicCaptain #LindseyGraham sees humongous iceberg straight ahead &amp; tries to herd all right wing judgeships onto the…,1266157201628037125,909434454,,2065,,,0,0
116,Thu May 28 23:59:35 +0000 2020,"RT @Charitable_Fury: Biden BLUESCREENS on The View! — There’s NO sugar-coating this ABYSMAL DISPLAY of CONFUSION and INEPTITUDE!...And, the…",1266157200889741313,17100255,Minnesota,64090,,,0,0
117,Thu May 28 23:59:35 +0000 2020,"RT @thehill: Sen. Schumer: ""Biden is showing steady, quiet leadership -- and that's what people want."" https://t.co/uUahupYiTL",1266157200067551232,1500139586,,23,,,0,0
118,Thu May 28 23:59:35 +0000 2020,RT @WajahatAli: I believe Elizabeth Warren should be Biden's VP. It's the smartest move and I hope they make it work. I'm fine with the oth…,1266157200013176835,47063142,"Minneapolis, Minnesota",12188,,,0,0
119,Thu May 28 23:59:34 +0000 2020,RT @ROBERTPATRIO: NEW MEXICO DEMOCRATIC GOVERNOR MICHELLE GRISHAM BUYS HER JEWELRY AT A STORE THAT OPEN DURING A LOCKDOWN THAT SHE ORDERED…,1266157198305943554,902773144280289282,"Arizona, USA",13399,,,0,0
120,Thu May 28 23:59:34 +0000 2020,"RT @WillOremus: I don’t see even any Biden signs in my neighborhood, and my neighborhood is in Delaware and literally has the Biden Institi…",1266157197781659650,1111423043153223680,,562,,,0,0
121,Thu May 28 23:59:34 +0000 2020,RT @LeeCamp: Joe Biden has done only a tiny number of interviews since going into his bunker 2 months ago. In one of those he wildly insult…,1266157195403509760,437587619,CA,30,,,0,0
122,Thu May 28 23:59:33 +0000 2020,"RT @AndrewHClark: And yet Biden still staunchly opposes any states beginning to reopen.

Opposes stores opening up. 

Opposes Americans goi…",1266157194086580225,98665203,"Sherrills Ford, NC, USA",128,,,0,0
123,Thu May 28 23:59:33 +0000 2020,"@lafreniereeeeee The issue isn’t voting for Trump, the issue is the obvious ballot stuffing in favor of Biden becau… https://t.co/Qkdh2AxoqZ",1266157193688211456,451670753,"Watertown, CT",386,,,0,0
124,Thu May 28 23:59:33 +0000 2020,RT @EyesOnQ: I find the depth of brainwashing terrifying [fuelled by MSM / fakeNews] when people say they’d vote Biden even if he ate boile…,1266157191427309568,989651812163600384,"Idaho, USA",878,,,0,0
125,Thu May 28 23:59:33 +0000 2020,"RT @kurteichenwald: ...Do us a favor though. Announce a Biden inquiry &amp; we'll stop withholding aid.

..Do us a favor though. End mail-in vo…",1266157191054139392,228527938,"Roebuck Springs, B'ham, AL",350,,,0,0
126,Thu May 28 23:59:32 +0000 2020,"RT @RoseDC11: THIS

                   IS

                  THE

                 REAL

             JOE BIDEN!

THIS NOV 3rd, VOTE #TRUMP…",1266157190236209154,914879246987927552,Midwest,38795,,,0,0
127,Thu May 28 23:59:32 +0000 2020,"RT @jeneps: “Today’s Executive Order not only constitutes an extreme abuse of power, it also demonstrates a complete misunderstanding of th…",1266157189955289091,1004096727207632896,Piercing the heavens ,1233,,,0,0
