,date,score
0,2012-10-18,1.0831556503198294
1,2012-10-19,1.0920245398773005
2,2012-10-20,1.1036144578313254
3,2012-10-21,1.1113744075829384
4,2012-10-22,1.3127572016460904
5,2012-10-23,1.2111801242236024
6,2012-10-24,1.184265010351967
7,2012-10-25,1.1494949494949496
8,2012-10-26,1.0898058252427185
9,2012-10-27,1.100204498977505
10,2012-10-28,1.3752535496957403
11,2012-10-29,1.048016701461378
12,2012-10-30,1.3297644539614561
13,2012-10-31,1.2471131639722863
14,2012-11-01,0.941304347826087
15,2012-11-02,0.9715536105032823
16,2012-11-03,1.1810344827586208
17,2012-11-04,1.1703406813627255
