,Unnamed: 0,date,score
0,0,2016-10-08,0.9008810572687224
1,1,2016-10-09,0.8863636363636364
2,2,2016-10-10,1.0335429769392033
3,3,2016-10-11,0.9406175771971496
4,4,2016-10-12,1.0202429149797572
5,5,2016-10-13,1.0131868131868131
6,6,2016-10-14,1.019650655021834
7,7,2016-10-15,0.5879828326180258
8,8,2016-10-16,0.9079229122055674
9,9,2016-10-17,1.084710743801653
10,10,2016-10-18,1.0066371681415929
11,11,2016-10-19,1.462526766595289
12,12,2016-10-20,1.2360515021459229
13,13,2016-10-21,1.0318725099601591
14,14,2016-10-22,1.0723404255319149
15,15,2016-10-23,0.9757575757575756
16,16,2016-10-24,0.997983870967742
17,17,2016-10-25,1.322381930184805
18,18,2016-10-26,1.0165631469979295
19,19,2016-10-27,0.9396551724137931
20,20,2016-10-28,1.0
21,21,2016-10-29,0.9851694915254238
22,22,2016-10-30,1.0040567951318458
23,23,2016-10-31,1.1304347826086956
24,24,2016-11-01,0.917705735660848
25,25,2016-11-02,1.3602693602693603
26,26,2016-11-03,0.7404921700223713
27,27,2016-11-04,0.9302325581395348
28,28,2016-11-05,1.0080160320641285
29,29,2016-11-06,0.9699570815450644
