,Unnamed: 0,date,score
0,0,2012-10-18,1.0447154471544715
1,1,2012-10-19,1.0221729490022171
2,2,2012-10-20,0.9934210526315791
3,3,2012-10-21,0.997872340425532
4,4,2012-10-22,1.0573770491803278
5,5,2012-10-23,0.9979253112033196
6,6,2012-10-24,1.0084388185654007
7,7,2012-10-25,1.021097046413502
8,8,2012-10-26,0.9936440677966102
9,9,2012-10-27,0.9958762886597938
10,10,2012-10-28,1.033402922755741
11,11,2012-10-29,1.0255863539445629
12,12,2012-10-30,1.0126315789473683
13,13,2012-10-31,1.0453608247422679
14,14,2012-11-01,1.028322440087146
15,15,2012-11-02,1.0538302277432712
16,16,2012-11-03,1.024896265560166
17,17,2012-11-04,1.028688524590164
