,Unnamed: 0,date,score
0,0,2016-10-08,0.9012605042016808
1,1,2016-10-09,0.9411764705882352
2,2,2016-10-10,0.9507389162561576
3,3,2016-10-11,0.922907488986784
4,4,2016-10-12,0.9703389830508474
5,5,2016-10-13,0.9298245614035088
6,6,2016-10-14,0.9337606837606838
7,7,2016-10-15,0.9451754385964912
8,8,2016-10-16,0.9439655172413792
9,9,2016-10-17,0.9299781181619255
10,10,2016-10-18,0.972689075630252
11,11,2016-10-19,0.945945945945946
12,12,2016-10-20,0.9547413793103448
13,13,2016-10-21,0.9778761061946902
14,14,2016-10-22,1.0022123893805308
15,15,2016-10-23,0.9956896551724138
16,16,2016-10-24,0.9418344519015659
17,17,2016-10-25,0.9871794871794872
18,18,2016-10-26,0.9527896995708156
19,19,2016-10-27,0.978401727861771
20,20,2016-10-28,0.9483568075117372
21,21,2016-10-29,0.9794050343249427
22,22,2016-10-30,0.9632183908045976
23,23,2016-10-31,0.9669603524229076
24,24,2016-11-01,0.9680365296803652
25,25,2016-11-02,0.9837837837837838
26,26,2016-11-03,0.9772209567198178
27,27,2016-11-04,0.97196261682243
28,28,2016-11-05,0.9717391304347828
29,29,2016-11-06,0.9429223744292238
