date,final_score
2016-10-08,77.26291153066
2016-10-09,91.28858000315905
2016-10-10,78.22998907785926
2016-10-11,83.86622073578596
2016-10-12,131.10854503464202
2016-10-13,130.26887464387465
2016-10-14,95.68147095398828
2016-10-15,90.82477697357348
2016-10-16,91.16438571653296
2016-10-17,80.91688396349413
2016-10-18,89.74010845551315
2016-10-19,77.12
2016-10-20,89.54017094017094
2016-10-21,83.12045190230936
2016-10-22,89.61142660471519
2016-10-23,80.32219419924337
2016-10-24,90.94967948717948
2016-10-25,122.9812036013268
2016-10-26,92.77281220803488
2016-10-27,78.429203539823
2016-10-28,81.94026740753603
2016-10-29,90.47773279352226
2016-10-30,97.18916303821965
2016-10-31,85.30024255024254
2016-11-01,83.09280597944564
2016-11-02,78.13431013431013
2016-11-03,84.19477317554241
2016-11-04,90.15302432610125
2016-11-05,95.54007080785324
2016-11-06,90.7142403051494
