date,final_score
2012-10-18,117.0368980612883
2012-10-19,111.1652737506396
2012-10-20,91.05921052631578
2012-10-21,82.26857610474632
2012-10-22,106.50693568726355
2012-10-23,74.82157676348547
2012-10-24,108.0675105485232
2012-10-25,115.00227198961376
2012-10-26,79.66851368970013
2012-10-27,88.12609040444092
2012-10-28,113.11626786574594
2012-10-29,117.82942430703625
2012-10-30,113.63157894736842
2012-10-31,125.49072164948456
2012-11-01,121.35746606334843
2012-11-02,128.12916069437807
2012-11-03,130.5103734439834
2012-11-04,140.19798234552334
